route_code,route_name,route_type,start_hour,trips_total,trips_completed,trips_canceled,avg_trip_duration_sec,avg_distance_m,avg_fare_amount
M011,Metro Line 11,metro,2025-12-05 15:00:00,3,3,0,2180.0,10977.67,25.25
M013,Metro Line 13,metro,2025-12-05 15:00:00,5,4,0,1224.0,7773.4,7.07
M015,Metro Line 15,metro,2025-12-05 15:00:00,2,2,0,540.0,6255.5,6.26
M021,Metro Line 21,metro,2025-12-05 15:00:00,5,4,0,1728.0,7306.2,6.48
M022,Metro Line 22,metro,2025-12-05 15:00:00,4,4,0,1230.0,8079.0,7.27
M023,Metro Line 23,metro,2025-12-05 15:00:00,8,7,0,1710.0,8499.62,2.75
M025,Metro Line 25,metro,2025-12-05 15:00:00,2,2,0,1020.0,7404.0,2.92
M027,Metro Line 27,metro,2025-12-05 15:00:00,4,4,0,1110.0,6876.5,24.01
M028,Metro Line 28,metro,2025-12-05 15:00:00,2,2,0,1260.0,8093.0,22.23
M033,Metro Line 33,metro,2025-12-05 15:00:00,2,1,0,2280.0,8310.0,2.95
M034,Metro Line 34,metro,2025-12-05 15:00:00,2,2,0,1800.0,3119.5,25.0
M036,Metro Line 36,metro,2025-12-05 15:00:00,3,3,0,1700.0,7497.67,2.95
M040,Metro Line 40,metro,2025-12-05 15:00:00,4,4,0,1950.0,7911.5,6.01
T002,Tram Line 2,tram,2025-12-05 15:00:00,4,4,0,570.0,8932.75,2.27
T007,Tram Line 7,tram,2025-12-05 15:00:00,3,2,0,1640.0,8858.33,2.56
T012,Tram Line 12,tram,2025-12-05 15:00:00,3,3,0,1780.0,6488.0,23.57
T019,Tram Line 19,tram,2025-12-05 15:00:00,7,7,0,1354.29,7034.57,3.17
T020,Tram Line 20,tram,2025-12-05 15:00:00,6,6,0,1030.0,6824.17,24.78
T032,Tram Line 32,tram,2025-12-05 15:00:00,6,5,0,1330.0,6861.0,6.47
T035,Tram Line 35,tram,2025-12-05 15:00:00,4,4,0,1275.0,9161.75,23.5
T038,Tram Line 38,tram,2025-12-05 15:00:00,1,1,0,840.0,11508.0,2.46
T039,Tram Line 39,tram,2025-12-05 15:00:00,5,4,0,2064.0,5519.6,21.79
B006,Bus Line 6,bus,2025-12-05 14:00:00,4,3,0,885.0,5948.25,6.33
B014,Bus Line 14,bus,2025-12-05 14:00:00,4,4,0,1980.0,6847.75,2.66
B016,Bus Line 16,bus,2025-12-05 14:00:00,4,4,0,1485.0,6787.0,2.92
B017,Bus Line 17,bus,2025-12-05 14:00:00,5,5,0,1524.0,9532.8,22.25
B018,Bus Line 18,bus,2025-12-05 14:00:00,5,5,0,1584.0,6458.2,2.62
B024,Bus Line 24,bus,2025-12-05 14:00:00,1,1,0,1980.0,2088.0,7.53
B029,Bus Line 29,bus,2025-12-05 14:00:00,7,7,0,1302.86,7957.43,22.43
B030,Bus Line 30,bus,2025-12-05 14:00:00,6,6,0,1450.0,7856.5,6.08
B031,Bus Line 31,bus,2025-12-05 14:00:00,5,5,0,1548.0,6883.6,2.78
B037,Bus Line 37,bus,2025-12-05 14:00:00,7,7,0,1165.71,6214.14,6.45
M001,Metro Line 1,metro,2025-12-05 14:00:00,3,3,0,920.0,5040.67,2.94
M003,Metro Line 3,metro,2025-12-05 14:00:00,4,4,0,1545.0,7624.5,2.89
M004,Metro Line 4,metro,2025-12-05 14:00:00,1,1,0,1020.0,7528.0,2.45
M005,Metro Line 5,metro,2025-12-05 14:00:00,6,5,0,1670.0,6624.67,2.57
M008,Metro Line 8,metro,2025-12-05 14:00:00,6,5,0,1690.0,8621.83,2.9
M009,Metro Line 9,metro,2025-12-05 14:00:00,4,4,0,1650.0,6418.0,2.9
M010,Metro Line 10,metro,2025-12-05 14:00:00,4,2,0,1200.0,9052.0,21.56
M011,Metro Line 11,metro,2025-12-05 14:00:00,4,4,0,1605.0,7425.0,26.31
M013,Metro Line 13,metro,2025-12-05 14:00:00,8,6,0,1237.5,5762.12,6.29
M015,Metro Line 15,metro,2025-12-05 14:00:00,3,2,0,1200.0,6971.33,7.02
M021,Metro Line 21,metro,2025-12-05 14:00:00,6,6,0,1480.0,6296.17,6.09
M022,Metro Line 22,metro,2025-12-05 14:00:00,5,5,0,1752.0,6916.2,6.25
M023,Metro Line 23,metro,2025-12-05 14:00:00,4,3,0,1650.0,5394.5,2.94
M025,Metro Line 25,metro,2025-12-05 14:00:00,3,3,0,1960.0,8504.33,2.44
M026,Metro Line 26,metro,2025-12-05 14:00:00,5,4,0,1344.0,4690.8,2.67
M027,Metro Line 27,metro,2025-12-05 14:00:00,5,4,0,1452.0,7349.0,24.47
M028,Metro Line 28,metro,2025-12-05 14:00:00,4,4,0,930.0,7038.25,20.26
M033,Metro Line 33,metro,2025-12-05 14:00:00,2,2,0,1170.0,7325.0,3.18
M034,Metro Line 34,metro,2025-12-05 14:00:00,3,3,0,1980.0,5644.67,22.9
M036,Metro Line 36,metro,2025-12-05 14:00:00,4,3,0,1650.0,8747.0,2.62
M040,Metro Line 40,metro,2025-12-05 14:00:00,5,5,0,1248.0,3498.0,6.37
T002,Tram Line 2,tram,2025-12-05 14:00:00,5,5,0,2280.0,6475.8,2.63
T007,Tram Line 7,tram,2025-12-05 14:00:00,4,4,0,1755.0,6067.5,2.94
T012,Tram Line 12,tram,2025-12-05 14:00:00,2,2,0,1800.0,7102.5,23.43
T019,Tram Line 19,tram,2025-12-05 14:00:00,4,4,0,1890.0,6325.75,2.87
T020,Tram Line 20,tram,2025-12-05 14:00:00,2,2,0,1200.0,8606.5,20.57
T032,Tram Line 32,tram,2025-12-05 14:00:00,2,1,0,2460.0,7344.0,5.78
T035,Tram Line 35,tram,2025-12-05 14:00:00,3,3,0,640.0,7858.33,24.35
T038,Tram Line 38,tram,2025-12-05 14:00:00,4,4,0,1545.0,9697.75,2.38
T039,Tram Line 39,tram,2025-12-05 14:00:00,3,3,0,1140.0,4039.0,23.71
B006,Bus Line 6,bus,2025-12-05 13:00:00,2,2,0,1350.0,8084.0,5.86
B014,Bus Line 14,bus,2025-12-05 13:00:00,4,3,0,1290.0,5025.25,2.59
B016,Bus Line 16,bus,2025-12-05 13:00:00,5,5,0,1092.0,6930.0,2.59
B017,Bus Line 17,bus,2025-12-05 13:00:00,5,5,0,1620.0,5793.4,22.84
B018,Bus Line 18,bus,2025-12-05 13:00:00,9,9,0,2006.67,7050.44,2.7
B024,Bus Line 24,bus,2025-12-05 13:00:00,2,2,0,1980.0,6149.5,5.74
B029,Bus Line 29,bus,2025-12-05 13:00:00,3,3,0,1400.0,6741.0,17.31
B030,Bus Line 30,bus,2025-12-05 13:00:00,1,1,0,1620.0,2424.0,7.13
B031,Bus Line 31,bus,2025-12-05 13:00:00,3,3,0,1120.0,4312.0,2.26
B037,Bus Line 37,bus,2025-12-05 13:00:00,3,2,0,1980.0,9985.33,5.45
M001,Metro Line 1,metro,2025-12-05 13:00:00,3,3,0,1540.0,7778.0,3.15
M003,Metro Line 3,metro,2025-12-05 13:00:00,3,3,0,1020.0,6014.67,2.54
M004,Metro Line 4,metro,2025-12-05 13:00:00,3,2,0,1880.0,6611.67,2.85
M005,Metro Line 5,metro,2025-12-05 13:00:00,4,4,0,1455.0,9746.75,2.73
M008,Metro Line 8,metro,2025-12-05 13:00:00,2,2,0,2160.0,6447.0,2.89
M009,Metro Line 9,metro,2025-12-05 13:00:00,3,3,0,2120.0,5753.0,2.64
M010,Metro Line 10,metro,2025-12-05 13:00:00,3,3,0,1900.0,6102.0,22.7
M011,Metro Line 11,metro,2025-12-05 13:00:00,5,5,0,1776.0,8298.8,23.44
M013,Metro Line 13,metro,2025-12-05 13:00:00,7,7,0,1825.71,5224.0,6.41
M015,Metro Line 15,metro,2025-12-05 13:00:00,1,1,0,1920.0,2529.0,5.67
M021,Metro Line 21,metro,2025-12-05 13:00:00,4,3,0,1680.0,8694.0,6.4
M022,Metro Line 22,metro,2025-12-05 13:00:00,3,3,0,2040.0,5218.0,7.81
M023,Metro Line 23,metro,2025-12-05 13:00:00,2,2,0,1260.0,10789.5,2.6
M025,Metro Line 25,metro,2025-12-05 13:00:00,3,2,0,1160.0,6531.0,2.86
M026,Metro Line 26,metro,2025-12-05 13:00:00,7,7,0,1337.14,6042.29,2.51
M027,Metro Line 27,metro,2025-12-05 13:00:00,10,8,0,1608.0,6409.8,22.9
M028,Metro Line 28,metro,2025-12-05 13:00:00,4,4,0,1320.0,3796.5,22.75
M033,Metro Line 33,metro,2025-12-05 13:00:00,2,1,0,1650.0,4907.0,2.77
M034,Metro Line 34,metro,2025-12-05 13:00:00,3,2,0,1720.0,7266.67,20.16
M036,Metro Line 36,metro,2025-12-05 13:00:00,4,4,0,1965.0,7858.5,2.83
M040,Metro Line 40,metro,2025-12-05 13:00:00,5,4,0,1056.0,7480.0,6.37
T002,Tram Line 2,tram,2025-12-05 13:00:00,2,1,0,660.0,6282.0,2.95
T007,Tram Line 7,tram,2025-12-05 13:00:00,4,4,0,1485.0,7228.75,2.51
T012,Tram Line 12,tram,2025-12-05 13:00:00,2,2,0,1950.0,4008.0,24.75
T019,Tram Line 19,tram,2025-12-05 13:00:00,4,4,0,1275.0,5226.5,2.98
T020,Tram Line 20,tram,2025-12-05 13:00:00,6,6,0,1650.0,7789.0,22.99
T032,Tram Line 32,tram,2025-12-05 13:00:00,3,3,0,1560.0,2971.67,7.16
T035,Tram Line 35,tram,2025-12-05 13:00:00,2,2,0,450.0,5860.5,19.94
T038,Tram Line 38,tram,2025-12-05 13:00:00,4,4,0,1035.0,9141.25,2.82
T039,Tram Line 39,tram,2025-12-05 13:00:00,8,8,0,1462.5,6300.88,18.37
B006,Bus Line 6,bus,2025-12-05 12:00:00,4,4,0,1230.0,7256.25,6.88
B014,Bus Line 14,bus,2025-12-05 12:00:00,7,6,0,1568.57,7574.43,2.87
B016,Bus Line 16,bus,2025-12-05 12:00:00,4,4,0,1500.0,12163.75,3.04
B017,Bus Line 17,bus,2025-12-05 12:00:00,6,5,0,1740.0,8328.17,22.92
B018,Bus Line 18,bus,2025-12-05 12:00:00,2,2,0,1530.0,9677.5,2.51
B024,Bus Line 24,bus,2025-12-05 12:00:00,2,1,0,1260.0,7482.0,6.41
B029,Bus Line 29,bus,2025-12-05 12:00:00,4,4,0,1440.0,6971.75,20.27
B030,Bus Line 30,bus,2025-12-05 12:00:00,8,7,0,1252.5,6076.25,6.4
B031,Bus Line 31,bus,2025-12-05 12:00:00,4,4,0,1200.0,7777.75,3.09
B037,Bus Line 37,bus,2025-12-05 12:00:00,4,4,0,1680.0,7975.0,6.51
M001,Metro Line 1,metro,2025-12-05 12:00:00,2,2,0,1740.0,4681.0,2.6
M003,Metro Line 3,metro,2025-12-05 12:00:00,4,4,0,1560.0,6400.0,2.65
M004,Metro Line 4,metro,2025-12-05 12:00:00,6,6,0,1870.0,6490.33,2.75
M005,Metro Line 5,metro,2025-12-05 12:00:00,3,3,0,1660.0,7240.33,3.37
M008,Metro Line 8,metro,2025-12-05 12:00:00,4,3,0,1635.0,8849.75,2.91
M009,Metro Line 9,metro,2025-12-05 12:00:00,2,2,0,1200.0,11400.0,3.27
M010,Metro Line 10,metro,2025-12-05 12:00:00,6,4,0,1900.0,7143.0,23.55
M011,Metro Line 11,metro,2025-12-05 12:00:00,1,1,0,960.0,7623.0,24.21
M013,Metro Line 13,metro,2025-12-05 12:00:00,4,3,0,1035.0,8821.5,6.11
M015,Metro Line 15,metro,2025-12-05 12:00:00,7,6,0,1320.0,6552.0,6.91
M021,Metro Line 21,metro,2025-12-05 12:00:00,5,5,0,1860.0,7471.0,7.2
M022,Metro Line 22,metro,2025-12-05 12:00:00,5,5,0,1032.0,6138.2,7.42
M023,Metro Line 23,metro,2025-12-05 12:00:00,3,3,0,1420.0,6897.33,2.93
M025,Metro Line 25,metro,2025-12-05 12:00:00,7,6,0,1765.71,7162.43,2.8
M026,Metro Line 26,metro,2025-12-05 12:00:00,3,3,0,1620.0,8719.33,2.86
M027,Metro Line 27,metro,2025-12-05 12:00:00,5,4,0,1284.0,4421.6,23.49
M028,Metro Line 28,metro,2025-12-05 12:00:00,5,5,0,1776.0,6957.6,21.48
M033,Metro Line 33,metro,2025-12-05 12:00:00,7,6,0,1277.14,5024.71,2.75
M034,Metro Line 34,metro,2025-12-05 12:00:00,2,2,0,1230.0,8662.5,24.06
M036,Metro Line 36,metro,2025-12-05 12:00:00,5,5,0,2004.0,7695.6,2.93
M040,Metro Line 40,metro,2025-12-05 12:00:00,3,2,0,880.0,5473.33,6.85
T002,Tram Line 2,tram,2025-12-05 12:00:00,3,2,0,1340.0,8886.67,2.89
T007,Tram Line 7,tram,2025-12-05 12:00:00,5,5,0,1992.0,6776.6,2.88
T012,Tram Line 12,tram,2025-12-05 12:00:00,5,5,0,1932.0,5675.4,20.4
T019,Tram Line 19,tram,2025-12-05 12:00:00,1,0,0,1020.0,6055.0,3.4
T020,Tram Line 20,tram,2025-12-05 12:00:00,4,3,0,1635.0,3949.0,23.49
T032,Tram Line 32,tram,2025-12-05 12:00:00,9,9,0,1960.0,8039.44,6.59
T035,Tram Line 35,tram,2025-12-05 12:00:00,10,9,0,1242.0,7756.2,21.42
T038,Tram Line 38,tram,2025-12-05 12:00:00,7,5,0,1525.71,5693.86,3.13
T039,Tram Line 39,tram,2025-12-05 12:00:00,4,2,0,945.0,6275.25,21.97
B006,Bus Line 6,bus,2025-12-05 11:00:00,2,2,0,2310.0,8931.0,5.33
B014,Bus Line 14,bus,2025-12-05 11:00:00,7,6,0,1260.0,8157.86,2.61
B016,Bus Line 16,bus,2025-12-05 11:00:00,5,4,0,1884.0,8185.4,3.1
B017,Bus Line 17,bus,2025-12-05 11:00:00,6,5,0,1350.0,8713.33,20.55
B018,Bus Line 18,bus,2025-12-05 11:00:00,1,1,0,2340.0,14685.0,3.4
B024,Bus Line 24,bus,2025-12-05 11:00:00,4,3,0,1620.0,6189.0,6.78
B029,Bus Line 29,bus,2025-12-05 11:00:00,1,1,0,1920.0,2763.0,25.24
B030,Bus Line 30,bus,2025-12-05 11:00:00,4,4,0,1050.0,9940.5,6.73
B031,Bus Line 31,bus,2025-12-05 11:00:00,3,3,0,1220.0,7148.0,2.65
B037,Bus Line 37,bus,2025-12-05 11:00:00,6,4,0,990.0,9581.0,6.44
M001,Metro Line 1,metro,2025-12-05 11:00:00,5,5,0,2112.0,6442.8,2.92
M003,Metro Line 3,metro,2025-12-05 11:00:00,4,4,0,2055.0,3971.5,2.59
M004,Metro Line 4,metro,2025-12-05 11:00:00,6,4,0,1530.0,8702.0,2.72
M005,Metro Line 5,metro,2025-12-05 11:00:00,2,2,0,1500.0,5598.0,2.7
M008,Metro Line 8,metro,2025-12-05 11:00:00,5,5,0,1500.0,6254.2,2.93
M009,Metro Line 9,metro,2025-12-05 11:00:00,6,5,0,1520.0,7538.67,2.63
M010,Metro Line 10,metro,2025-12-05 11:00:00,3,2,0,1200.0,9370.0,21.55
M011,Metro Line 11,metro,2025-12-05 11:00:00,4,4,0,1455.0,5147.0,25.32
M013,Metro Line 13,metro,2025-12-05 11:00:00,5,5,0,1536.0,6206.4,6.97
M015,Metro Line 15,metro,2025-12-05 11:00:00,4,4,0,1845.0,5884.5,6.72
M021,Metro Line 21,metro,2025-12-05 11:00:00,5,5,0,2172.0,6791.2,6.73
M022,Metro Line 22,metro,2025-12-05 11:00:00,4,4,0,1440.0,8174.75,6.9
M023,Metro Line 23,metro,2025-12-05 11:00:00,1,1,0,1080.0,7249.0,2.0
M025,Metro Line 25,metro,2025-12-05 11:00:00,3,2,0,1400.0,7552.0,2.6
M026,Metro Line 26,metro,2025-12-05 11:00:00,5,5,0,1716.0,7572.8,2.64
M027,Metro Line 27,metro,2025-12-05 11:00:00,1,1,0,600.0,7337.0,19.81
M028,Metro Line 28,metro,2025-12-05 11:00:00,5,5,0,1272.0,7174.4,18.88
M033,Metro Line 33,metro,2025-12-05 11:00:00,2,2,0,1230.0,6197.5,2.49
M034,Metro Line 34,metro,2025-12-05 11:00:00,2,2,0,1290.0,7227.0,25.43
M036,Metro Line 36,metro,2025-12-05 11:00:00,1,1,0,780.0,13426.0,2.59
M040,Metro Line 40,metro,2025-12-05 11:00:00,6,5,0,1180.0,9244.67,6.35
T002,Tram Line 2,tram,2025-12-05 11:00:00,1,1,0,1920.0,8820.0,2.07
T007,Tram Line 7,tram,2025-12-05 11:00:00,5,5,0,1596.0,7344.2,2.87
T012,Tram Line 12,tram,2025-12-05 11:00:00,4,3,0,1440.0,7063.5,25.2
T019,Tram Line 19,tram,2025-12-05 11:00:00,4,4,0,1455.0,4976.0,3.2
T020,Tram Line 20,tram,2025-12-05 11:00:00,4,4,0,1410.0,3957.25,23.7
T032,Tram Line 32,tram,2025-12-05 11:00:00,2,1,0,1440.0,9014.5,7.05
T035,Tram Line 35,tram,2025-12-05 11:00:00,3,2,0,1160.0,6410.0,26.25
T038,Tram Line 38,tram,2025-12-05 11:00:00,6,6,0,1660.0,8076.33,3.0
T039,Tram Line 39,tram,2025-12-05 11:00:00,3,3,0,980.0,6205.33,23.06
B006,Bus Line 6,bus,2025-12-05 10:00:00,9,8,0,1320.0,8523.56,7.27
B014,Bus Line 14,bus,2025-12-05 10:00:00,4,4,0,1185.0,6424.0,2.58
B016,Bus Line 16,bus,2025-12-05 10:00:00,4,4,0,1290.0,5344.75,2.91
B017,Bus Line 17,bus,2025-12-05 10:00:00,1,1,0,1260.0,6710.0,22.27
B018,Bus Line 18,bus,2025-12-05 10:00:00,5,4,0,1128.0,6906.8,2.75
B024,Bus Line 24,bus,2025-12-05 10:00:00,3,3,0,920.0,8372.67,6.39
B029,Bus Line 29,bus,2025-12-05 10:00:00,4,3,0,1650.0,5759.5,23.43
B030,Bus Line 30,bus,2025-12-05 10:00:00,6,6,0,870.0,5411.5,5.82
B031,Bus Line 31,bus,2025-12-05 10:00:00,5,5,0,1092.0,5035.6,2.41
B037,Bus Line 37,bus,2025-12-05 10:00:00,7,7,0,1225.71,5521.14,6.22
M001,Metro Line 1,metro,2025-12-05 10:00:00,3,3,0,1040.0,3912.67,3.18
M003,Metro Line 3,metro,2025-12-05 10:00:00,2,2,0,1470.0,5126.5,2.37
M004,Metro Line 4,metro,2025-12-05 10:00:00,1,1,0,2520.0,9948.0,2.94
M005,Metro Line 5,metro,2025-12-05 10:00:00,2,2,0,930.0,6446.0,2.81
M008,Metro Line 8,metro,2025-12-05 10:00:00,2,2,0,870.0,12465.5,2.25
M009,Metro Line 9,metro,2025-12-05 10:00:00,4,4,0,1320.0,3969.5,2.88
M010,Metro Line 10,metro,2025-12-05 10:00:00,3,2,0,2180.0,7336.0,22.12
M011,Metro Line 11,metro,2025-12-05 10:00:00,2,2,0,600.0,9352.5,17.88
M013,Metro Line 13,metro,2025-12-05 10:00:00,5,5,0,1992.0,7992.8,6.86
M015,Metro Line 15,metro,2025-12-05 10:00:00,5,4,0,1680.0,6604.2,6.66
M021,Metro Line 21,metro,2025-12-05 10:00:00,7,7,0,1714.29,9412.71,6.31
M022,Metro Line 22,metro,2025-12-05 10:00:00,7,6,0,1440.0,8637.0,6.48
M023,Metro Line 23,metro,2025-12-05 10:00:00,6,5,0,1180.0,7668.33,2.76
M025,Metro Line 25,metro,2025-12-05 10:00:00,1,0,0,2580.0,8160.0,2.63
M026,Metro Line 26,metro,2025-12-05 10:00:00,6,6,0,1100.0,8424.67,2.55
M027,Metro Line 27,metro,2025-12-05 10:00:00,6,4,0,1980.0,8591.17,20.24
M028,Metro Line 28,metro,2025-12-05 10:00:00,5,4,0,1392.0,4945.2,22.03
M034,Metro Line 34,metro,2025-12-05 10:00:00,3,2,0,1520.0,4513.67,23.24
M036,Metro Line 36,metro,2025-12-05 10:00:00,8,7,0,1650.0,7061.62,2.64
M040,Metro Line 40,metro,2025-12-05 10:00:00,8,7,0,1597.5,6051.5,6.81
T002,Tram Line 2,tram,2025-12-05 10:00:00,3,3,0,1060.0,6636.67,3.01
T007,Tram Line 7,tram,2025-12-05 10:00:00,5,5,0,1608.0,7121.0,2.91
T012,Tram Line 12,tram,2025-12-05 10:00:00,3,3,0,920.0,6070.67,22.81
T019,Tram Line 19,tram,2025-12-05 10:00:00,4,3,0,1245.0,4732.25,3.18
T020,Tram Line 20,tram,2025-12-05 10:00:00,2,2,0,1410.0,7775.0,26.33
T032,Tram Line 32,tram,2025-12-05 10:00:00,9,8,0,1393.33,7988.56,6.27
T035,Tram Line 35,tram,2025-12-05 10:00:00,2,2,0,1260.0,8841.0,23.81
T038,Tram Line 38,tram,2025-12-05 10:00:00,3,3,0,2000.0,5728.0,2.23
T039,Tram Line 39,tram,2025-12-05 10:00:00,6,5,0,1760.0,3977.0,22.43
B014,Bus Line 14,bus,2025-12-05 09:00:00,3,2,0,1200.0,6939.33,3.03
B016,Bus Line 16,bus,2025-12-05 09:00:00,3,3,0,1780.0,9601.0,2.68
B017,Bus Line 17,bus,2025-12-05 09:00:00,3,3,0,1560.0,6819.67,22.28
B018,Bus Line 18,bus,2025-12-05 09:00:00,5,5,0,2292.0,6540.6,2.87
B024,Bus Line 24,bus,2025-12-05 09:00:00,6,6,0,1490.0,8298.0,6.36
B029,Bus Line 29,bus,2025-12-05 09:00:00,3,2,0,1040.0,6800.0,22.53
B030,Bus Line 30,bus,2025-12-05 09:00:00,6,4,0,1650.0,6848.83,6.19
B031,Bus Line 31,bus,2025-12-05 09:00:00,4,3,0,1260.0,6420.5,2.75
B037,Bus Line 37,bus,2025-12-05 09:00:00,6,6,0,1650.0,8684.33,6.97
M001,Metro Line 1,metro,2025-12-05 09:00:00,3,3,0,1160.0,4975.67,2.41
M003,Metro Line 3,metro,2025-12-05 09:00:00,4,3,0,1380.0,9158.5,2.7
M004,Metro Line 4,metro,2025-12-05 09:00:00,4,2,0,1890.0,9670.5,2.64
M005,Metro Line 5,metro,2025-12-05 09:00:00,3,2,0,1100.0,8325.33,3.15
M009,Metro Line 9,metro,2025-12-05 09:00:00,2,2,0,1020.0,5658.0,3.25
M010,Metro Line 10,metro,2025-12-05 09:00:00,1,1,0,1380.0,10005.0,17.73
M011,Metro Line 11,metro,2025-12-05 09:00:00,7,6,0,780.0,5616.57,21.23
M013,Metro Line 13,metro,2025-12-05 09:00:00,4,3,0,1905.0,5886.5,6.5
M015,Metro Line 15,metro,2025-12-05 09:00:00,4,4,0,2355.0,10920.75,6.78
M021,Metro Line 21,metro,2025-12-05 09:00:00,8,5,0,1875.0,6658.88,7.09
M022,Metro Line 22,metro,2025-12-05 09:00:00,2,2,0,2340.0,8261.0,5.58
M023,Metro Line 23,metro,2025-12-05 09:00:00,3,2,0,1080.0,6672.0,2.93
M025,Metro Line 25,metro,2025-12-05 09:00:00,7,7,0,1851.43,7266.86,2.46
M026,Metro Line 26,metro,2025-12-05 09:00:00,1,1,0,2280.0,8376.0,3.23
M027,Metro Line 27,metro,2025-12-05 09:00:00,6,4,0,1850.0,6279.67,22.05
M028,Metro Line 28,metro,2025-12-05 09:00:00,5,5,0,1044.0,8228.4,20.23
M034,Metro Line 34,metro,2025-12-05 09:00:00,3,3,0,1260.0,7668.0,20.1
M036,Metro Line 36,metro,2025-12-05 09:00:00,4,4,0,1350.0,8126.5,2.52
M040,Metro Line 40,metro,2025-12-05 09:00:00,4,4,0,1095.0,7033.75,6.62
T002,Tram Line 2,tram,2025-12-05 09:00:00,5,5,0,1488.0,9649.8,2.9
T007,Tram Line 7,tram,2025-12-05 09:00:00,3,3,0,1280.0,6246.67,2.78
T012,Tram Line 12,tram,2025-12-05 09:00:00,5,4,0,1728.0,7467.2,23.61
T019,Tram Line 19,tram,2025-12-05 09:00:00,2,1,0,990.0,5784.0,2.58
T020,Tram Line 20,tram,2025-12-05 09:00:00,6,5,0,1690.0,6192.67,24.47
T032,Tram Line 32,tram,2025-12-05 09:00:00,8,7,0,1147.5,9003.25,6.59
T035,Tram Line 35,tram,2025-12-05 09:00:00,1,1,0,2340.0,3944.0,25.17
T038,Tram Line 38,tram,2025-12-05 09:00:00,5,5,0,1692.0,8145.4,2.66
T039,Tram Line 39,tram,2025-12-05 09:00:00,6,5,0,1370.0,6795.0,23.6
B006,Bus Line 6,bus,2025-12-05 08:00:00,5,4,0,900.0,10156.6,6.66
B014,Bus Line 14,bus,2025-12-05 08:00:00,5,5,0,936.0,8477.2,2.92
B016,Bus Line 16,bus,2025-12-05 08:00:00,7,5,0,985.71,7845.43,2.89
B017,Bus Line 17,bus,2025-12-05 08:00:00,3,3,0,2320.0,4769.33,23.36
B018,Bus Line 18,bus,2025-12-05 08:00:00,6,5,0,1190.0,5459.0,3.01
B024,Bus Line 24,bus,2025-12-05 08:00:00,6,5,0,1420.0,4476.33,6.52
B029,Bus Line 29,bus,2025-12-05 08:00:00,3,2,0,1040.0,7951.0,21.64
B030,Bus Line 30,bus,2025-12-05 08:00:00,1,1,0,1320.0,4320.0,7.28
B031,Bus Line 31,bus,2025-12-05 08:00:00,3,3,0,1060.0,8453.67,2.48
B037,Bus Line 37,bus,2025-12-05 08:00:00,1,1,0,1140.0,4080.0,5.97
M001,Metro Line 1,metro,2025-12-05 08:00:00,4,3,0,1710.0,7387.25,2.55
M004,Metro Line 4,metro,2025-12-05 08:00:00,4,4,0,1605.0,4608.5,2.59
M005,Metro Line 5,metro,2025-12-05 08:00:00,4,4,0,1785.0,6881.75,2.97
M008,Metro Line 8,metro,2025-12-05 08:00:00,4,3,0,1830.0,7272.75,2.4
M009,Metro Line 9,metro,2025-12-05 08:00:00,3,1,0,640.0,7913.67,2.58
M010,Metro Line 10,metro,2025-12-05 08:00:00,7,7,0,1577.14,8385.86,21.1
M011,Metro Line 11,metro,2025-12-05 08:00:00,4,3,0,1095.0,6488.25,21.99
M013,Metro Line 13,metro,2025-12-05 08:00:00,3,3,0,2180.0,8880.0,6.8
M015,Metro Line 15,metro,2025-12-05 08:00:00,8,6,0,1260.0,6357.0,7.11
M021,Metro Line 21,metro,2025-12-05 08:00:00,6,6,0,1320.0,6163.33,6.74
M022,Metro Line 22,metro,2025-12-05 08:00:00,7,6,0,900.0,8473.14,6.38
M023,Metro Line 23,metro,2025-12-05 08:00:00,7,6,0,1585.71,7576.71,2.82
M025,Metro Line 25,metro,2025-12-05 08:00:00,4,4,0,1440.0,6742.0,2.72
M026,Metro Line 26,metro,2025-12-05 08:00:00,1,1,0,1560.0,12180.0,2.17
M027,Metro Line 27,metro,2025-12-05 08:00:00,4,3,0,1740.0,9527.25,20.89
M028,Metro Line 28,metro,2025-12-05 08:00:00,6,6,0,1580.0,6699.0,21.36
M033,Metro Line 33,metro,2025-12-05 08:00:00,1,1,0,1440.0,13440.0,2.24
M034,Metro Line 34,metro,2025-12-05 08:00:00,2,2,0,2070.0,6387.5,19.8
M036,Metro Line 36,metro,2025-12-05 08:00:00,4,2,0,1920.0,6060.5,2.7
M040,Metro Line 40,metro,2025-12-05 08:00:00,3,2,0,1360.0,5899.0,7.43
T002,Tram Line 2,tram,2025-12-05 08:00:00,3,3,0,2500.0,10030.33,3.34
T007,Tram Line 7,tram,2025-12-05 08:00:00,3,2,0,1560.0,4322.0,2.89
T012,Tram Line 12,tram,2025-12-05 08:00:00,8,8,0,1507.5,6090.12,19.98
T019,Tram Line 19,tram,2025-12-05 08:00:00,4,3,0,1755.0,6533.5,2.85
T020,Tram Line 20,tram,2025-12-05 08:00:00,4,4,0,1560.0,6594.5,22.09
T032,Tram Line 32,tram,2025-12-05 08:00:00,4,4,0,1830.0,7938.75,6.16
T035,Tram Line 35,tram,2025-12-05 08:00:00,6,6,0,1510.0,7011.5,22.75
T038,Tram Line 38,tram,2025-12-05 08:00:00,6,5,0,1440.0,7301.17,2.87
T039,Tram Line 39,tram,2025-12-05 08:00:00,8,7,0,1215.0,5528.25,23.44
